YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2014,5,TEN,CLE,28,29
2014,5,IND,BAL,20,13
2014,5,NO,TB,37,31
2014,5,NYG,ATL,30,20
2014,5,PHI,STL,34,28
2014,5,CAR,CHI,31,24
2014,5,JAC,PIT,9,17
2014,5,DEN,ARI,41,20
2014,5,SD,NYJ,31,0
2014,5,SF,KC,22,17
2014,5,NE,CIN,43,17
2014,5,WAS,SEA,17,27
2014,6,HOU,IND,28,33
2014,6,BUF,NE,22,37
2014,6,CIN,CAR,37,37
2014,6,CLE,PIT,31,10
2014,6,TEN,JAC,16,14
2014,6,MIA,GB,24,27
2014,6,MIN,DET,3,17
2014,6,NYJ,DEN,17,31
2014,6,TB,BAL,17,48
2014,6,OAK,SD,28,31
2014,6,ATL,CHI,13,27
2014,6,ARI,WAS,30,20
2014,6,SEA,DAL,23,30
2014,6,PHI,NYG,27,0
2014,6,STL,SF,17,31
2014,7,NE,NYJ,27,25
2014,7,BUF,MIN,17,16
2014,7,CHI,MIA,14,27
2014,7,DET,NO,24,23
2014,7,GB,CAR,38,17
2014,7,IND,CIN,27,0
2014,7,STL,SEA,28,26
2014,7,WAS,TEN,19,17
2014,7,JAC,CLE,24,6
2014,7,BAL,ATL,29,7
2014,7,SD,KC,20,23
2014,7,DAL,NYG,31,21
2014,7,OAK,ARI,13,24
2014,7,DEN,SF,42,17
2014,7,PIT,HOU,30,23
2014,8,DEN,SD,35,21
2014,8,ATL,DET,21,22
2014,8,CIN,BAL,27,24
2014,8,TEN,HOU,16,30
2014,8,KC,STL,34,7
2014,8,NE,CHI,51,23
2014,8,NYJ,BUF,23,43
2014,8,TB,MIN,13,19
2014,8,CAR,SEA,9,13
2014,8,JAC,MIA,13,27
2014,8,ARI,PHI,24,20
2014,8,CLE,OAK,23,13
2014,8,PIT,IND,51,34
2014,8,NO,GB,44,23
2014,8,DAL,WAS,17,20
2014,9,CAR,NO,10,28
2014,9,CIN,JAC,33,23
2014,9,CLE,TB,22,17
2014,9,DAL,ARI,17,28
2014,9,KC,NYJ,24,10
2014,9,MIA,SD,37,0
2014,9,MIN,WAS,29,26
2014,9,HOU,PHI,21,31
2014,9,SF,STL,10,13
2014,9,NE,DEN,43,21
2014,9,SEA,OAK,30,24
2014,9,PIT,BAL,43,23
2014,9,NYG,IND,24,40
2014,10,CIN,CLE,3,24
2014,10,BUF,KC,13,17
2014,10,DET,MIA,20,16
2014,10,NO,SF,24,27
2014,10,NYJ,PIT,20,13
2014,10,TB,ATL,17,27
2014,10,JAC,DAL,17,31
2014,10,BAL,TEN,21,7
2014,10,OAK,DEN,17,41
2014,10,ARI,STL,31,14
2014,10,SEA,NYG,38,17
2014,10,GB,CHI,55,14
2014,10,PHI,CAR,45,21
2014,11,MIA,BUF,22,9
2014,11,CHI,MIN,21,13
2014,11,CLE,HOU,7,23
2014,11,KC,SEA,24,20
2014,11,STL,DEN,22,7
2014,11,NO,CIN,10,27
2014,11,NYG,SF,10,16
2014,11,WAS,TB,7,27
2014,11,CAR,ATL,17,19
2014,11,SD,OAK,13,6
2014,11,GB,PHI,53,20
2014,11,ARI,DET,14,6
2014,11,IND,NE,20,42
2014,11,TEN,PIT,24,27
2014,12,OAK,KC,24,20
2014,12,ATL,CLE,24,26
2014,12,CHI,TB,21,13
2014,12,IND,JAC,23,3
2014,12,MIN,GB,21,24
2014,12,NE,DET,34,9
2014,12,PHI,TEN,43,24
2014,12,HOU,CIN,13,22
2014,12,SD,STL,27,24
2014,12,SEA,ARI,19,3
2014,12,DEN,MIA,39,36
2014,12,SF,WAS,17,13
2014,12,NYG,DAL,28,31
2014,12,BUF,NYJ,38,3
2014,12,NO,BAL,27,34
2014,13,DET,CHI,34,17
2014,13,DAL,PHI,10,33
2014,13,SF,SEA,3,19
2014,13,BUF,CLE,26,10
2014,13,IND,WAS,49,27
2014,13,STL,OAK,52,0
2014,13,MIN,CAR,31,13
2014,13,PIT,NO,32,35
2014,13,TB,CIN,13,14
2014,13,JAC,NYG,25,24
2014,13,BAL,SD,33,34
2014,13,HOU,TEN,45,21
2014,13,ATL,ARI,29,18
2014,13,GB,NE,26,21
2014,13,KC,DEN,16,29
2014,13,NYJ,MIA,13,16
2014,14,CHI,DAL,28,41
2014,14,CIN,PIT,21,42
2014,14,CLE,IND,24,25
2014,14,DET,TB,34,17
2014,14,TEN,NYG,7,36
2014,14,MIA,BAL,13,28
2014,14,MIN,NYJ,30,24
2014,14,NO,CAR,10,41
2014,14,WAS,STL,0,24
2014,14,JAC,HOU,13,27
2014,14,DEN,BUF,24,17
2014,14,ARI,KC,17,14
2014,14,OAK,SF,24,13
2014,14,PHI,SEA,14,24
2014,14,SD,NE,14,23
2014,14,GB,ATL,43,37
2014,15,STL,ARI,6,12
2014,15,ATL,PIT,20,27
2014,15,BUF,GB,21,13
2014,15,CLE,CIN,0,30
2014,15,IND,HOU,17,10
2014,15,KC,OAK,31,13
2014,15,NE,MIA,41,13
2014,15,NYG,WAS,24,13
2014,15,CAR,TB,19,17
2014,15,BAL,JAC,20,12
2014,15,TEN,NYJ,11,16
2014,15,SD,DEN,10,22
2014,15,DET,MIN,16,14
2014,15,SEA,SF,17,7
2014,15,PHI,DAL,27,38
2014,15,CHI,NO,15,31
2014,16,JAC,TEN,21,13
2014,16,WAS,PHI,27,24
2014,16,SF,SD,35,38
2014,16,CHI,DET,14,20
2014,16,MIA,MIN,37,35
2014,16,NO,ATL,14,30
2014,16,NYJ,NE,16,17
2014,16,PIT,KC,20,12
2014,16,TB,GB,3,20
2014,16,CAR,CLE,17,13
2014,16,HOU,BAL,25,13
2014,16,STL,NYG,27,37
2014,16,DAL,IND,42,7
2014,16,OAK,BUF,26,24
2014,16,ARI,SEA,6,35
2014,16,CIN,DEN,37,28
2014,17,TEN,IND,10,27
2014,17,KC,SD,19,7
2014,17,MIA,NYJ,24,37
2014,17,MIN,CHI,13,9
2014,17,NE,BUF,9,17
2014,17,NYG,PHI,26,34
2014,17,TB,NO,20,23
2014,17,WAS,DAL,17,44
2014,17,BAL,CLE,20,10
2014,17,HOU,JAC,23,17
2014,17,ATL,CAR,3,34
2014,17,DEN,OAK,47,14
2014,17,GB,DET,30,20
2014,17,SF,ARI,20,17
2014,17,SEA,STL,20,6
2014,17,PIT,CIN,27,17
